run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-08-20 19:15:14,710.35,2026-08-20,704.0,6.34,6.47,6.22,233,6,0.5447,0.9632,0.02253,-0.055,0.0053
2026-08-20 19:15:14,710.35,2026-08-20,705.0,5.44,5.66,5.37,1607,63,0.6393,0.9006,0.04169,-0.2,0.0115
2026-08-20 19:15:14,710.35,2026-08-20,706.0,4.42,4.55,4.46,3397,7,0.4939,0.9116,0.04948,-0.135,0.0105
2026-08-20 19:15:14,710.35,2026-08-20,707.0,3.43,3.61,3.34,6408,4,0.4355,0.8808,0.06973,-0.17,0.013
2026-08-20 19:15:14,710.35,2026-08-20,708.0,2.48,2.63,2.44,24190,12,0.3635,0.8391,0.1025,-0.205,0.016
2026-08-20 19:15:14,710.35,2026-08-20,709.0,1.68,1.72,1.62,74483,94,0.3291,0.7354,0.15174,-0.35,0.0215
2026-08-20 19:15:14,710.35,2026-08-20,710.0,0.94,0.95,0.93,170477,259,0.289,0.5744,0.2069,-0.595,0.0257
2026-08-20 19:15:14,710.35,2026-08-20,711.0,0.44,0.45,0.39,185420,65,0.2764,0.3609,0.2067,-0.445,0.0245
2026-08-20 19:15:14,710.35,2026-08-20,712.0,0.17,0.18,0.13,278142,313,0.2738,0.18,0.14617,-0.175,0.0172
2026-08-20 19:15:14,710.35,2026-08-20,713.0,0.07,0.08,0.04,283600,94,0.2936,0.0851,0.08091,-0.075,0.0102
2026-08-20 19:15:14,710.35,2026-08-20,714.0,0.01,0.05,0.02,225022,212,0.3104,0.037,0.03974,-0.03,0.0053
2026-08-20 19:15:14,710.35,2026-08-20,715.0,0.01,0.02,0.03,232606,214,0.3388,0.0186,0.02048,-0.015,0.003
2026-08-20 19:15:14,710.35,2026-08-20,716.0,0.01,0.02,0.01,110106,290,0.4,0.016,0.01529,-0.015,0.0026
2026-08-20 19:15:14,710.35,2026-08-20,717.0,0.03,0.04,0.01,117509,1003,0.5225,0.0268,0.01811,-0.035,0.0041
2026-08-20 19:16:16,710.64,2026-08-20,704.0,6.57,6.89,6.22,233,6,0.6306,0.949,0.02562,-0.09,0.0068
2026-08-20 19:16:16,710.64,2026-08-20,705.0,5.56,5.82,5.37,1607,63,0.4908,0.9627,0.02559,-0.05,0.0053
2026-08-20 19:16:16,710.64,2026-08-20,706.0,4.49,4.68,4.48,3406,7,,,,,
2026-08-20 19:16:16,710.64,2026-08-20,707.0,3.64,3.72,3.55,6454,4,0.3286,0.9569,0.04295,-0.04,0.0059
2026-08-20 19:16:16,710.64,2026-08-20,708.0,2.62,2.76,2.58,24326,12,0.2672,0.937,0.07149,-0.05,0.008
2026-08-20 19:16:16,710.64,2026-08-20,709.0,1.69,1.8,1.73,75489,94,0.2306,0.8646,0.14556,-0.105,0.0141
2026-08-20 19:16:16,710.64,2026-08-20,710.0,1,1.03,1,172540,259,0.2489,0.6553,0.22831,-0.375,0.0239
2026-08-20 19:16:16,710.64,2026-08-20,711.0,0.48,0.49,0.48,186305,65,0.2506,0.4134,0.23982,-0.485,0.0252
2026-08-20 19:16:16,710.64,2026-08-20,712.0,0.2,0.21,0.2,278838,313,0.2621,0.2127,0.17092,-0.205,0.0188
2026-08-20 19:16:16,710.64,2026-08-20,713.0,0.04,0.09,0.04,283752,94,0.2627,0.0836,0.09028,-0.065,0.01
2026-08-20 19:16:16,710.64,2026-08-20,714.0,0.01,0.02,0.02,225309,212,0.2605,0.0237,0.0331,-0.015,0.0036
2026-08-20 19:16:16,710.64,2026-08-20,715.0,0.01,0.04,0.01,232799,214,0.3519,0.0285,0.02861,-0.025,0.0042
2026-08-20 19:16:16,710.64,2026-08-20,716.0,0.01,0.04,0.01,110128,290,0.4179,0.0245,0.02122,-0.025,0.0037
2026-08-20 19:16:16,710.64,2026-08-20,717.0,0.03,0.04,0.01,117519,1003,0.5092,0.0277,0.01931,-0.035,0.0041
2026-08-20 19:17:17,710.38,2026-08-20,704.0,6.24,6.52,6.22,233,6,,,,,
2026-08-20 19:17:17,710.38,2026-08-20,705.0,5.37,5.44,5.37,1607,63,0.421,0.9776,0.01978,-0.025,0.0034
