run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-07-15 15:11:30,716.19,2026-07-15,702.0,13.84,14.64,13.86,38,119,0.3918,0.9856,0.00555,-0.05,0.0061
2026-07-15 15:11:30,716.19,2026-07-15,703.0,13.04,13.82,12.86,205,259,0.513,0.94,0.01384,-0.24,0.02
2026-07-15 15:11:30,716.19,2026-07-15,704.0,11.71,12.58,11.6,64,295,,,,,
2026-07-15 15:11:30,716.19,2026-07-15,705.0,10.68,11.46,11.52,177,315,,,,,
2026-07-15 15:11:30,716.19,2026-07-15,706.0,9.87,10.56,9.83,235,209,0.2456,0.9937,0.00428,-0.025,0.003
2026-07-15 15:11:30,716.19,2026-07-15,707.0,8.95,9.77,8.53,154,306,0.3554,0.9404,0.01987,-0.17,0.0199
2026-07-15 15:11:30,716.19,2026-07-15,708.0,8.21,8.56,7.74,150,396,0.336,0.9289,0.02409,-0.195,0.0228
2026-07-15 15:11:30,716.19,2026-07-15,709.0,7.08,7.93,7.65,196,446,0.3475,0.8937,0.03147,-0.315,0.0308
2026-07-15 15:11:30,716.19,2026-07-15,710.0,6.19,6.54,6.46,676,443,0.2636,0.9211,0.03327,-0.175,0.0247
2026-07-15 15:11:30,716.19,2026-07-15,711.0,5.44,5.56,5.55,478,540,0.2743,0.8726,0.04533,-0.31,0.035
2026-07-15 15:11:30,716.19,2026-07-15,712.0,4.69,4.75,4.65,1368,966,0.2891,0.8087,0.05617,-0.53,0.0457
2026-07-15 15:11:30,716.19,2026-07-15,713.0,3.79,3.89,3.78,4573,1152,0.2695,0.7623,0.06837,-0.65,0.0519
2026-07-15 15:11:30,716.19,2026-07-15,714.0,3.11,3.14,3.09,9497,1512,0.2711,0.6876,0.07782,-0.935,0.0594
2026-07-15 15:11:30,716.19,2026-07-15,715.0,2.47,2.49,2.47,34738,2242,0.2711,0.6059,0.0846,-1.29,0.0646
2026-07-15 15:11:30,716.19,2026-07-15,716.0,1.79,1.86,1.85,45689,892,0.2569,0.5203,0.09242,-1.635,0.0669
2026-07-15 15:11:30,716.19,2026-07-15,717.0,1.32,1.35,1.39,42484,1185,0.2542,0.4274,0.092,-1.335,0.0658
2026-07-15 15:11:30,716.19,2026-07-15,718.0,0.97,0.98,0.98,50450,1348,0.2574,0.3403,0.08486,-0.975,0.0615
2026-07-15 15:11:30,716.19,2026-07-15,719.0,0.64,0.65,0.68,56449,1027,0.2514,0.2553,0.07617,-0.645,0.0539
2026-07-15 15:11:30,716.19,2026-07-15,720.0,0.41,0.46,0.46,121352,8600,0.2531,0.1873,0.06334,-0.435,0.0451
