run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-09-01 19:15:15,707.53,2026-09-01,701.0,6.31,6.66,6.31,1258,93,,,,,
2026-09-01 19:15:15,707.53,2026-09-01,702.0,5.48,5.61,5.48,1634,223,0.3874,0.986,0.01408,-0.015,0.0023
2026-09-01 19:15:15,707.53,2026-09-01,703.0,4.49,4.51,4.49,3179,268,,,,,
2026-09-01 19:15:15,707.53,2026-09-01,704.0,3.39,3.65,3.39,13498,498,,,,,
2026-09-01 19:15:15,707.53,2026-09-01,705.0,2.48,2.61,2.48,43693,1072,0.1989,0.9747,0.04543,-0.015,0.0038
2026-09-01 19:15:15,707.53,2026-09-01,706.0,1.66,1.73,1.66,98503,353,0.2561,0.8209,0.15644,-0.165,0.0171
2026-09-01 19:15:15,707.53,2026-09-01,707.0,0.96,0.98,0.96,188576,456,0.2575,0.6248,0.22563,-0.44,0.0248
2026-09-01 19:15:15,707.53,2026-09-01,708.0,0.43,0.48,0.43,341738,631,0.2544,0.3897,0.23101,-0.455,0.025
2026-09-01 19:15:15,707.53,2026-09-01,709.0,0.18,0.19,0.18,377177,500,0.2615,0.1956,0.1618,-0.185,0.018
2026-09-01 19:15:15,707.53,2026-09-01,710.0,0.07,0.08,0.07,383607,3008,0.2797,0.0889,0.08812,-0.075,0.0105
2026-09-01 19:15:15,707.53,2026-09-01,711.0,0.04,0.05,0.04,280572,425,0.3236,0.0509,0.04953,-0.045,0.0068
2026-09-01 19:15:15,707.53,2026-09-01,712.0,0.01,0.02,0.01,243358,397,0.329,0.0191,0.02172,-0.015,0.003
2026-09-01 19:15:15,707.53,2026-09-01,713.0,0.03,0.04,0.03,120812,567,0.4463,0.0309,0.02395,-0.035,0.0046
2026-09-01 19:15:15,707.53,2026-09-01,714.0,0.03,0.04,0.02,74165,591,0.5128,0.0274,0.01884,-0.035,0.0041
2026-09-01 19:16:16,707.57,2026-09-01,701.0,6.46,6.67,6.48,1258,93,,,,,
2026-09-01 19:16:16,707.57,2026-09-01,702.0,5.41,5.63,5.46,1634,223,,,,,
2026-09-01 19:16:16,707.57,2026-09-01,703.0,4.46,4.66,4.42,3183,268,,,,,
2026-09-01 19:16:16,707.57,2026-09-01,704.0,3.46,3.63,3.45,13581,498,,,,,
2026-09-01 19:16:16,707.57,2026-09-01,705.0,2.56,2.62,2.49,44025,1072,0.2158,0.9679,0.05163,-0.02,0.0046
2026-09-01 19:16:16,707.57,2026-09-01,706.0,1.62,1.7,1.62,99775,353,0.214,0.873,0.15069,-0.09,0.0134
2026-09-01 19:16:16,707.57,2026-09-01,707.0,0.91,0.92,0.91,190544,456,0.2272,0.6524,0.25201,-0.345,0.0238
2026-09-01 19:16:16,707.57,2026-09-01,708.0,0.4,0.41,0.44,343249,631,0.2308,0.3875,0.2571,-0.405,0.0247
2026-09-01 19:16:16,707.57,2026-09-01,709.0,0.17,0.18,0.13,378014,500,0.2545,0.193,0.16678,-0.175,0.0177
2026-09-01 19:16:16,707.57,2026-09-01,710.0,0.03,0.04,0.04,383874,3008,0.2343,0.0546,0.07318,-0.035,0.0071
2026-09-01 19:16:16,707.57,2026-09-01,711.0,0.04,0.05,0.04,280660,425,0.3243,0.0513,0.0503,-0.045,0.0068
