run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-07-28 13:45:27,670.85,2026-07-28,656.0,15.11,15.42,27,4,,0.6018,0.9197,0.01383,-0.415,0.0267
2026-07-28 13:45:27,670.85,2026-07-28,657.0,14.2,14.31,32.35,2,1,0.5671,0.9174,0.015,-0.405,0.0273
2026-07-28 13:45:27,670.85,2026-07-28,658.0,12.82,13.5,23.16,2,1,0.4999,0.9276,0.01539,-0.31,0.0247
2026-07-28 13:45:27,670.85,2026-07-28,659.0,11.96,12.14,22.08,2,1,0.4217,0.9443,0.01489,-0.2,0.0201
2026-07-28 13:45:27,670.85,2026-07-28,660.0,11.09,11.32,22.24,95,77,0.4552,0.9116,0.01966,-0.355,0.0287
2026-07-28 13:45:27,670.85,2026-07-28,661.0,10.31,10.45,21.29,7,1,0.4764,0.8794,0.02353,-0.53,0.036
2026-07-28 13:45:27,670.85,2026-07-28,662.0,9.55,9.78,9.27,2,1,0.5114,0.8369,0.0269,-0.815,0.0441
2026-07-28 13:45:27,670.85,2026-07-28,663.0,8.72,8.79,19,7,1,0.4926,0.817,0.03005,-0.905,0.0475
2026-07-28 13:45:27,670.85,2026-07-28,664.0,8.07,8.13,18.42,39,1,0.5194,0.7732,0.03239,-1.25,0.054
2026-07-28 13:45:27,670.85,2026-07-28,665.0,7.21,7.25,7.27,31,26,0.4989,0.7475,0.03575,-1.38,0.0572
2026-07-28 13:45:27,670.85,2026-07-28,666.0,6.27,6.46,17.47,38,4,0.4759,0.719,0.03957,-1.515,0.0604
2026-07-28 13:45:27,670.85,2026-07-28,667.0,5.62,5.68,15.99,92,20,0.4726,0.679,0.04231,-1.8,0.0641
2026-07-28 13:45:27,670.85,2026-07-28,668.0,4.92,4.95,14.46,240,21,0.4634,0.6379,0.04518,-2.085,0.0671
2026-07-28 13:45:27,670.85,2026-07-28,669.0,4.37,4.4,4.34,4,2,0.472,0.5901,0.04599,-2.535,0.0696
2026-07-28 13:45:27,670.85,2026-07-28,670.0,3.73,3.77,3.54,15,176,0.4617,0.5444,0.04795,-2.9,0.071
2026-07-28 13:45:27,670.85,2026-07-28,671.0,3.13,3.24,11.05,140,1,0.4548,0.4961,0.04898,-3.185,0.0714
2026-07-28 13:45:27,670.85,2026-07-28,672.0,2.71,2.74,2.65,8,28,0.4557,0.4474,0.04846,-2.725,0.0708
2026-07-28 13:45:27,670.85,2026-07-28,673.0,2.21,2.27,2.13,20,113,0.4461,0.3974,0.04827,-2.24,0.0691
2026-07-28 13:45:27,670.85,2026-07-28,674.0,1.79,1.81,1.83,37,91,0.4354,0.3466,0.04733,-1.8,0.0661
2026-07-28 13:45:27,670.85,2026-07-28,675.0,1.52,1.53,1.51,214,127,0.4425,0.3038,0.04412,-1.525,0.0626
2026-07-28 13:45:27,670.85,2026-07-28,676.0,1.21,1.22,1.19,479,45,0.4371,0.2588,0.04134,-1.215,0.058
2026-07-28 13:45:27,670.85,2026-07-28,677.0,0.92,0.99,0.99,581,96,0.4324,0.217,0.03794,-0.955,0.0526
2026-07-28 13:45:27,670.85,2026-07-28,678.0,0.72,0.73,0.73,385,97,0.4251,0.1772,0.03414,-0.725,0.0465
2026-07-28 13:45:27,670.85,2026-07-28,679.0,0.6,0.61,0.61,585,110,0.4343,0.1508,0.03008,-0.605,0.0419
2026-07-28 13:45:27,670.85,2026-07-28,680.0,0.47,0.48,0.48,1085,372,0.4354,0.1236,0.0262,-0.475,0.0366
2026-07-28 13:45:27,670.85,2026-07-28,681.0,0.32,0.38,0.33,231,221,0.4303,0.097,0.02227,-0.35,0.0307
2026-07-28 13:45:27,670.85,2026-07-28,682.0,0.28,0.29,0.29,760,154,0.4378,0.0805,0.01905,-0.285,0.0267
2026-07-28 13:45:27,670.85,2026-07-28,683.0,0.18,0.23,0.23,530,426,0.4333,0.0614,0.01563,-0.205,0.0217
2026-07-28 13:45:27,670.85,2026-07-28,684.0,0.13,0.18,0.18,191,309,0.435,0.0481,0.01284,-0.155,0.0179
2026-07-28 13:45:27,670.85,2026-07-28,685.0,0.14,0.15,0.14,552,1018,0.4551,0.0437,0.01135,-0.145,0.0166
2026-07-28 13:50:27,672.08,2026-07-28,658.0,14.41,14.79,13.3,9,1,0.6172,0.9038,0.0155,-0.52,0.0304
2026-07-28 13:50:27,672.08,2026-07-28,659.0,13.33,13.58,22.08,2,1,0.5348,0.9185,0.01582,-0.375,0.0269
2026-07-28 13:50:27,672.08,2026-07-28,660.0,12.17,12.76,11.94,11,77,0.507,0.9128,0.01756,-0.385,0.0283
2026-07-28 13:50:27,672.08,2026-07-28,661.0,11.63,11.71,10.48,4,1,0.538,0.8799,0.02088,-0.59,0.0357
2026-07-28 13:50:27,672.08,2026-07-28,662.0,10.59,10.71,11.02,37,1,0.4978,0.8757,0.02311,-0.57,0.0365
2026-07-28 13:50:27,672.08,2026-07-28,663.0,9.77,10.02,9.07,9,1,0.5227,0.8391,0.02622,-0.815,0.0435
2026-07-28 13:50:27,672.08,2026-07-28,664.0,8.91,8.92,8.85,27,1,0.4889,0.8268,0.02939,-0.835,0.0456
2026-07-28 13:50:27,672.08,2026-07-28,665.0,7.97,8.05,8.22,123,26,0.4695,0.8049,0.03296,-0.93,0.0491
2026-07-28 13:50:27,672.08,2026-07-28,666.0,7.05,7.31,7.56,37,4,0.4609,0.774,0.0366,-1.1,0.0536
2026-07-28 13:50:27,672.08,2026-07-28,667.0,6.47,6.52,6.22,64,20,0.4722,0.7306,0.03925,-1.415,0.0589
2026-07-28 13:50:27,672.08,2026-07-28,668.0,5.7,5.78,5.27,34,21,0.4644,0.6926,0.04247,-1.66,0.0626
2026-07-28 13:50:27,672.08,2026-07-28,669.0,4.99,5.06,5.29,68,2,0.457,0.6508,0.04544,-1.945,0.0659
2026-07-28 13:50:27,672.08,2026-07-28,670.0,4.24,4.3,4.55,179,176,0.4378,0.6085,0.04923,-2.19,0.0684
2026-07-28 13:50:27,672.08,2026-07-28,671.0,3.66,3.8,3.79,177,1,0.4433,0.5577,0.04996,-2.65,0.0703
2026-07-28 13:50:27,672.08,2026-07-28,672.0,3.19,3.21,3.29,497,28,0.4431,0.5074,0.05052,-3.12,0.0711
2026-07-28 13:50:27,672.08,2026-07-28,673.0,2.66,2.69,2.73,662,113,0.4363,0.4563,0.051,-2.675,0.0707
2026-07-28 13:50:27,672.08,2026-07-28,674.0,2.19,2.22,2.22,1996,91,0.43,0.4045,0.05056,-2.205,0.069
2026-07-28 13:50:27,672.08,2026-07-28,675.0,1.8,1.82,1.82,6431,127,0.427,0.354,0.04887,-1.81,0.0663
2026-07-28 13:50:27,672.08,2026-07-28,676.0,1.41,1.43,1.43,5791,45,0.4168,0.3022,0.04697,-1.42,0.0622
2026-07-28 13:50:27,672.08,2026-07-28,677.0,1.11,1.13,1.1,4824,96,0.4125,0.2551,0.04369,-1.12,0.0572
2026-07-28 13:50:27,672.08,2026-07-28,678.0,0.87,0.88,0.88,4609,97,0.4098,0.2122,0.0397,-0.875,0.0517
2026-07-28 13:50:27,672.08,2026-07-28,679.0,0.67,0.68,0.69,3469,110,0.4077,0.1738,0.03532,-0.675,0.0457
2026-07-28 13:50:27,672.08,2026-07-28,680.0,0.48,0.49,0.49,7858,372,0.3986,0.1356,0.03066,-0.485,0.0388
2026-07-28 13:50:27,672.08,2026-07-28,681.0,0.4,0.41,0.42,2045,221,0.4102,0.1143,0.02644,-0.405,0.0344
2026-07-28 13:50:27,672.08,2026-07-28,682.0,0.31,0.32,0.34,7023,154,0.4137,0.0922,0.02242,-0.315,0.0295
2026-07-28 13:50:27,672.08,2026-07-28,683.0,0.2,0.25,0.22,10132,426,0.4096,0.07,0.01839,-0.225,0.0239
2026-07-28 13:50:27,672.08,2026-07-28,684.0,0.18,0.19,0.2,5161,309,0.4197,0.058,0.01551,-0.185,0.0207
2026-07-28 13:50:27,672.08,2026-07-28,685.0,0.11,0.12,0.12,3482,1018,0.407,0.0395,0.01176,-0.115,0.0152
2026-07-28 13:50:27,672.08,2026-07-28,686.0,0.11,0.12,0.12,3502,952,0.4322,0.0375,0.01062,-0.115,0.0146
2026-07-28 13:50:27,672.08,2026-07-28,687.0,0.05,0.06,0.1,976,407,0.4046,0.0208,0.00693,-0.055,0.0089
2026-07-28 13:55:27,669.82,2026-07-28,655.0,15.15,15.59,15.41,26,28,0.658,0.9035,0.01473,-0.55,0.0302
2026-07-28 13:55:27,669.82,2026-07-28,656.0,13.83,14.32,14.47,19,,0.5125,0.9399,0.0132,-0.255,0.0211
