run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-07-22 19:15:19,706.67,2026-07-22,700.0,6.72,6.9,6.92,2756,5935,0.6944,0.9313,0.02927,-0.14,0.0086
2026-07-22 19:15:19,706.67,2026-07-22,701.0,5.83,5.87,6.43,3761,1098,0.6529,0.9102,0.03811,-0.18,0.0106
2026-07-22 19:15:19,706.67,2026-07-22,702.0,4.86,5.11,4.9,6934,826,0.6688,0.8597,0.05115,-0.315,0.0145
2026-07-22 19:15:19,706.67,2026-07-22,703.0,3.94,4.05,4.03,9459,794,0.5756,0.8376,0.06552,-0.325,0.016
2026-07-22 19:15:19,706.67,2026-07-22,704.0,3.14,3.2,3.26,23777,550,0.5633,0.768,0.08315,-0.5,0.0199
2026-07-22 19:15:19,706.67,2026-07-22,705.0,2.32,2.36,2.41,56320,4044,0.5166,0.6914,0.10461,-0.67,0.0229
2026-07-22 19:15:19,706.67,2026-07-22,706.0,1.69,1.71,1.73,86163,857,0.5146,0.5805,0.11656,-1.03,0.0255
2026-07-22 19:15:19,706.67,2026-07-22,707.0,1.16,1.21,1.21,176001,1857,0.5164,0.4622,0.11806,-1.185,0.0259
2026-07-22 19:15:19,706.67,2026-07-22,708.0,0.75,0.77,0.77,238575,989,0.507,0.3449,0.11154,-0.76,0.024
2026-07-22 19:15:19,706.67,2026-07-22,709.0,0.39,0.44,0.44,252406,881,0.4796,0.2292,0.097,-0.415,0.0197
2026-07-22 19:15:19,706.67,2026-07-22,710.0,0.19,0.24,0.24,291007,2549,0.4684,0.1388,0.07252,-0.215,0.0144
2026-07-22 19:15:19,706.67,2026-07-22,711.0,0.08,0.09,0.09,143907,680,0.442,0.0673,0.04524,-0.085,0.0085
2026-07-22 19:15:19,706.67,2026-07-22,712.0,0.07,0.08,0.08,100736,1034,0.5059,0.0539,0.03322,-0.075,0.0071
2026-07-22 19:15:19,706.67,2026-07-22,713.0,0.05,0.06,0.05,64022,720,0.5463,0.0386,0.02351,-0.055,0.0054
2026-07-22 19:16:20,706.84,2026-07-22,700.0,6.74,7,6.98,2776,5935,0.5291,0.9783,0.01523,-0.03,0.0033
2026-07-22 19:16:20,706.84,2026-07-22,701.0,5.76,5.96,6.43,3761,1098,0.4319,0.9826,0.01546,-0.02,0.0028
2026-07-22 19:16:20,706.84,2026-07-22,702.0,4.87,5.03,5.15,6937,826,0.5178,0.9277,0.04126,-0.11,0.0089
2026-07-22 19:16:20,706.84,2026-07-22,703.0,4.059,4.14,4.16,9502,794,0.5559,0.8596,0.06228,-0.2595,0.0144
2026-07-22 19:16:20,706.84,2026-07-22,704.0,3.18,3.3,3.24,23796,550,0.5366,0.7957,0.08202,-0.4,0.0183
2026-07-22 19:16:20,706.84,2026-07-22,705.0,2.44,2.52,2.52,56457,4044,0.532,0.7056,0.10057,-0.64,0.0222
2026-07-22 19:16:20,706.84,2026-07-22,706.0,1.82,1.84,1.84,86373,857,0.5324,0.598,0.11277,-0.99,0.0249
2026-07-22 19:16:20,706.84,2026-07-22,707.0,1.25,1.27,1.27,176710,1857,0.5202,0.4822,0.11891,-1.26,0.0257
2026-07-22 19:16:20,706.84,2026-07-22,708.0,0.76,0.81,0.81,239898,989,0.4982,0.3601,0.11658,-0.785,0.0241
2026-07-22 19:16:20,706.84,2026-07-22,709.0,0.42,0.47,0.43,253011,881,0.48,0.2437,0.10137,-0.445,0.0202
2026-07-22 19:16:20,706.84,2026-07-22,710.0,0.25,0.26,0.26,291399,2549,0.4838,0.1566,0.07697,-0.255,0.0155
2026-07-22 19:16:20,706.84,2026-07-22,711.0,0.13,0.14,0.14,144003,680,0.4852,0.0928,0.05313,-0.135,0.0107
2026-07-22 19:16:20,706.84,2026-07-22,712.0,0.03,0.08,0.08,100987,1034,0.4684,0.0445,0.03113,-0.055,0.0061
2026-07-22 19:16:20,706.84,2026-07-22,713.0,0.01,0.02,0.05,64105,720,0.4381,0.015,0.01342,-0.015,0.0024
2026-07-22 19:17:20,707.16,2026-07-22,701.0,6.28,6.35,6.43,3761,1098,0.6846,0.9225,0.03327,-0.155,0.0092
2026-07-22 19:17:20,707.16,2026-07-22,702.0,5.16,5.38,5.27,6941,826,0.5502,0.9307,0.03803,-0.11,0.0085
2026-07-22 19:17:20,707.16,2026-07-22,703.0,4.33,4.41,4.46,9513,794,0.5565,0.881,0.05609,-0.21,0.0127
2026-07-22 19:17:20,707.16,2026-07-22,704.0,3.49,3.54,3.37,23798,550,0.5526,0.8167,0.07539,-0.355,0.0169
