run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-08-06 13:45:14,714.18,2026-08-06,700.0,0.21,0.22,0.23,671,2310,0.4742,-0.0556,0.01241,-0.215,0.0214
2026-08-06 13:45:14,714.18,2026-08-06,701.0,0.21,0.26,0.26,338,1206,0.4562,-0.0621,0.01406,-0.235,0.0233
2026-08-06 13:45:14,714.18,2026-08-06,702.0,0.25,0.3,0.3,719,642,0.4446,-0.0725,0.01627,-0.275,0.0263
2026-08-06 13:45:14,714.18,2026-08-06,703.0,0.3,0.31,0.35,625,287,0.4269,-0.0819,0.01859,-0.305,0.0289
2026-08-06 13:45:14,714.18,2026-08-06,704.0,0.4,0.41,0.43,885,260,0.4288,-0.1034,0.02199,-0.405,0.0343
2026-08-06 13:45:14,714.18,2026-08-06,705.0,0.48,0.49,0.5,612,566,0.4192,-0.1222,0.02534,-0.485,0.0386
2026-08-06 13:45:14,714.18,2026-08-06,706.0,0.58,0.59,0.59,592,234,0.4106,-0.1448,0.02908,-0.585,0.0434
2026-08-06 13:45:14,714.18,2026-08-06,707.0,0.69,0.7,0.71,694,446,0.3997,-0.1698,0.03317,-0.695,0.0482
2026-08-06 13:45:14,714.18,2026-08-06,708.0,0.79,0.84,0.85,563,532,0.3867,-0.1977,0.0377,-0.815,0.053
2026-08-06 13:45:14,714.18,2026-08-06,709.0,1,1.01,0.98,1858,264,0.3815,-0.2349,0.04223,-1.005,0.0586
2026-08-06 13:45:14,714.18,2026-08-06,710.0,1.21,1.23,1.23,1452,1803,0.3744,-0.2759,0.0468,-1.22,0.0637
2026-08-06 13:45:14,714.18,2026-08-06,711.0,1.43,1.44,1.44,926,263,0.3615,-0.3191,0.05181,-1.435,0.0681
2026-08-06 13:45:14,714.18,2026-08-06,712.0,1.79,1.81,1.8,429,429,0.3637,-0.3734,0.0546,-1.8,0.0722
2026-08-06 13:45:14,714.18,2026-08-06,713.0,2.14,2.19,2.11,219,471,0.3583,-0.4283,0.05743,-2.165,0.0748
2026-08-06 13:45:14,714.18,2026-08-06,714.0,2.54,2.56,2.64,160,518,0.3483,-0.486,0.06002,-2.55,0.076
