run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-08-24 13:45:15,703.35,2026-08-24,689.0,0.07,0.08,0.03,2,835,0.3996,-0.0262,0.0081,-0.075,0.0114
2026-08-24 13:45:15,703.35,2026-08-24,690.0,0.04,0.09,0.04,51,1115,0.3673,-0.0249,0.00844,-0.065,0.0109
2026-08-24 13:45:15,703.35,2026-08-24,691.0,0.09,0.1,0.06,100,468,0.3671,-0.0347,0.01114,-0.095,0.0144
2026-08-24 13:45:15,703.35,2026-08-24,692.0,0.11,0.12,0.06,31,486,0.3548,-0.0423,0.01352,-0.115,0.0169
2026-08-24 13:45:15,703.35,2026-08-24,693.0,0.14,0.15,0.09,13,555,0.345,-0.0529,0.01665,-0.145,0.0203
2026-08-24 13:45:15,703.35,2026-08-24,694.0,0.17,0.18,0.17,7,2610,0.3315,-0.0643,0.02019,-0.175,0.0236
2026-08-24 13:45:15,703.35,2026-08-24,695.0,0.19,0.2,0.21,40,999,0.3114,-0.0743,0.02404,-0.195,0.0264
2026-08-24 13:45:15,703.35,2026-08-24,696.0,0.29,0.3,0.23,512,642,0.3147,-0.1042,0.03059,-0.295,0.034
2026-08-24 13:45:15,703.35,2026-08-24,697.0,0.39,0.4,0.34,35,758,0.3092,-0.1343,0.03726,-0.395,0.0406
2026-08-24 13:45:15,703.35,2026-08-24,698.0,0.47,0.52,0.47,196,556,0.2974,-0.1662,0.04465,-0.495,0.0468
2026-08-24 13:45:15,703.35,2026-08-24,699.0,0.68,0.7,0.62,168,438,0.2979,-0.2154,0.05228,-0.69,0.0549
2026-08-24 13:45:15,703.35,2026-08-24,700.0,0.89,0.91,0.89,1905,3691,0.2922,-0.2677,0.05999,-0.9,0.0618
2026-08-24 13:45:15,703.35,2026-08-24,701.0,1.15,1.18,1.12,463,767,0.2868,-0.3282,0.06708,-1.165,0.0679
2026-08-24 13:45:15,703.35,2026-08-24,702.0,1.44,1.5,1.47,657,612,0.2785,-0.395,0.07363,-1.47,0.0723
2026-08-24 13:45:15,703.35,2026-08-24,703.0,1.93,1.94,1.93,322,508,0.2824,-0.4706,0.075,-1.935,0.0747
2026-08-24 13:45:15,703.35,2026-08-24,704.0,2.33,2.39,2.43,681,715,0.2709,-0.5477,0.07786,-1.71,0.0744
2026-08-24 13:45:15,703.35,2026-08-24,705.0,2.94,2.99,2.94,1633,3566,0.2731,-0.623,0.07405,-1.315,0.0713
2026-08-24 13:45:15,703.35,2026-08-24,706.0,3.58,3.69,3.58,1279,543,0.2744,-0.6934,0.06814,-0.985,0.0659
2026-08-24 13:45:15,703.35,2026-08-24,707.0,4.26,4.38,4.26,2722,728,0.2669,-0.7638,0.06149,-0.67,0.0579
2026-08-24 13:45:15,703.35,2026-08-24,708.0,5.07,5.16,5.06,2326,981,0.2669,-0.8203,0.05228,-0.465,0.0492
2026-08-24 13:45:15,703.35,2026-08-24,709.0,6.11,6.24,6.11,1279,547,0.3151,-0.8272,0.04321,-0.525,0.048
2026-08-24 13:45:15,703.35,2026-08-24,710.0,6.65,6.86,6.65,10188,1760,0.2331,-0.9337,0.02941,-0.105,0.0242
2026-08-24 13:45:15,703.35,2026-08-24,711.0,7.53,8.119,7.53,278,1691,0.2873,-0.9196,0.02766,-0.1745,0.028
2026-08-24 13:45:15,703.35,2026-08-24,712.0,8.56,9.02,8.59,401,1281,0.3016,-0.9345,0.02253,-0.14,0.024
2026-08-24 13:45:15,703.35,2026-08-24,713.0,9.66,9.82,9.45,570,792,0.3041,-0.9526,0.01731,-0.09,0.0186
2026-08-24 13:45:15,703.35,2026-08-24,714.0,10.2,11,10.2,122,971,,,,,
2026-08-24 13:45:15,703.35,2026-08-24,715.0,11.32,11.83,11.31,93,1994,,,,,
2026-08-24 13:45:15,703.35,2026-08-24,716.0,12.34,12.97,11.9,79,1999,0.3013,-0.9864,0.00616,-0.005,0.0065
2026-08-24 13:45:15,703.35,2026-08-24,717.0,12.85,14.11,12.73,1,1410,,,,,
2026-08-24 13:45:15,703.35,2026-08-24,718.0,12.76,14.75,12.72,4,1084,,,,,
2026-08-24 13:46:17,703.3,2026-08-24,689.0,0.03,0.04,0.03,52,835,0.3554,-0.0148,0.00561,-0.035,0.007
2026-08-24 13:46:17,703.3,2026-08-24,690.0,0.08,0.09,0.04,134,1115,0.3834,-0.0304,0.00956,-0.085,0.0129
2026-08-24 13:46:17,703.3,2026-08-24,691.0,0.05,0.06,0.1,163,468,0.3341,-0.0234,0.00882,-0.055,0.0104
2026-08-24 13:46:17,703.3,2026-08-24,692.0,0.07,0.08,0.11,333,486,0.3275,-0.0313,0.01146,-0.075,0.0132
2026-08-24 13:46:17,703.3,2026-08-24,693.0,0.13,0.14,0.14,129,555,0.3391,-0.0505,0.01636,-0.135,0.0195
2026-08-24 13:46:17,703.3,2026-08-24,694.0,0.16,0.17,0.17,221,2610,0.3263,-0.0621,0.01998,-0.165,0.0229
2026-08-24 13:46:17,703.3,2026-08-24,695.0,0.21,0.22,0.17,180,999,0.3178,-0.0794,0.02481,-0.215,0.0277
2026-08-24 13:46:17,703.3,2026-08-24,696.0,0.24,0.25,0.23,691,642,0.2983,-0.0935,0.02986,-0.245,0.0313
2026-08-24 13:46:17,703.3,2026-08-24,697.0,0.36,0.37,0.31,597,758,0.3005,-0.1291,0.03735,-0.365,0.0395
2026-08-24 13:46:17,703.3,2026-08-24,698.0,0.44,0.49,0.49,377,556,0.2896,-0.1617,0.04512,-0.465,0.0459
2026-08-24 13:46:17,703.3,2026-08-24,699.0,0.59,0.64,0.62,468,438,0.2825,-0.2056,0.05371,-0.615,0.0534
2026-08-24 13:46:17,703.3,2026-08-24,700.0,0.79,0.85,0.79,2832,3691,0.2774,-0.2599,0.06234,-0.82,0.0608
2026-08-24 13:46:17,703.3,2026-08-24,701.0,1.07,1.09,1.07,854,767,0.2722,-0.3231,0.07033,-1.08,0.0673
2026-08-24 13:46:17,703.3,2026-08-24,702.0,1.37,1.44,1.38,1672,612,0.2671,-0.3945,0.07684,-1.405,0.0722
2026-08-24 13:46:17,703.3,2026-08-24,703.0,1.75,1.83,1.75,1402,508,0.2602,-0.4724,0.08155,-1.79,0.0746
2026-08-24 13:46:17,703.3,2026-08-24,704.0,2.33,2.35,2.33,2080,715,0.2648,-0.5529,0.07962,-1.64,0.0742
2026-08-24 13:46:17,703.3,2026-08-24,705.0,2.87,2.89,2.87,3551,3566,0.2571,-0.6347,0.07799,-1.18,0.0705
2026-08-24 13:46:17,703.3,2026-08-24,706.0,3.55,3.6,3.43,2917,543,0.2602,-0.7069,0.0705,-0.875,0.0645
