run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-07-17 13:45:16,687.01,2026-07-17,673.0,13.96,14.73,51.55,13,46,0.5317,0.9279,0.01408,-0.335,0.0252
2026-07-17 13:45:16,687.01,2026-07-17,674.0,13.11,13.78,39.82,3,38,0.5379,0.91,0.01646,-0.435,0.0298
2026-07-17 13:45:16,687.01,2026-07-17,675.0,12.09,12.83,30.6,23,1982,0.5115,0.9033,0.01826,-0.45,0.0314
2026-07-17 13:45:16,687.01,2026-07-17,676.0,11.41,11.68,35.42,1,47,0.5048,0.8864,0.02078,-0.535,0.0353
2026-07-17 13:45:16,687.01,2026-07-17,677.0,10.74,10.91,40.52,10,18,0.5414,0.8473,0.02376,-0.815,0.0433
2026-07-17 13:45:16,687.01,2026-07-17,678.0,9.76,9.83,40.39,12,54,0.4982,0.8417,0.02644,-0.785,0.0443
2026-07-17 13:45:16,687.01,2026-07-17,679.0,9.17,9.25,26.66,10,19,0.5452,0.7924,0.02862,-1.2,0.0525
2026-07-17 13:45:16,687.01,2026-07-17,680.0,8.09,8.23,25.46,4,4128,0.4952,0.7837,0.03228,-1.15,0.0538
2026-07-17 13:45:16,687.01,2026-07-17,681.0,7.62,7.65,7.52,2,10,0.5353,0.7337,0.03344,-1.625,0.0602
2026-07-17 13:45:16,687.01,2026-07-17,682.0,6.68,6.74,23.36,3,13,0.5016,0.7107,0.03716,-1.7,0.0627
2026-07-17 13:45:16,687.01,2026-07-17,683.0,5.98,6.14,6.06,2,23,0.5072,0.6705,0.0389,-2.05,0.0664
2026-07-17 13:45:16,687.01,2026-07-17,684.0,5.36,5.37,29.75,2,448,0.5,0.6323,0.04108,-2.355,0.0691
2026-07-17 13:45:16,687.01,2026-07-17,685.0,4.76,4.79,4.68,62,13000,0.5023,0.59,0.04219,-2.765,0.0713
2026-07-17 13:45:16,687.01,2026-07-17,686.0,4.09,4.11,18.63,10,143,0.4869,0.5486,0.04433,-3.09,0.0726
