run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-08-19 19:15:13,716.76,2026-08-19,710.0,6.74,6.77,6.7,5170,155,,,,,
2026-08-19 19:15:13,716.76,2026-08-19,711.0,5.75,5.99,5.69,3614,75,0.5769,0.9356,0.03299,-0.11,0.0083
2026-08-19 19:15:13,716.76,2026-08-19,712.0,4.62,4.85,4.54,20089,86,,,,,
2026-08-19 19:15:13,716.76,2026-08-19,713.0,3.7,3.96,3.64,22473,43,0.3729,0.9371,0.05008,-0.07,0.0082
2026-08-19 19:15:13,716.76,2026-08-19,714.0,2.77,2.98,2.72,53111,70,0.3352,0.8943,0.08239,-0.115,0.0121
2026-08-19 19:15:13,716.76,2026-08-19,715.0,1.92,1.98,1.88,136095,244,0.2911,0.8206,0.13596,-0.19,0.0173
2026-08-19 19:15:13,716.76,2026-08-19,716.0,1.1,1.12,1.1,179632,82,0.2501,0.6781,0.21667,-0.35,0.0237
2026-08-19 19:15:13,716.76,2026-08-19,717.0,0.43,0.45,0.43,324470,247,0.2086,0.4321,0.28493,-0.44,0.026
2026-08-19 19:15:13,716.76,2026-08-19,718.0,0.12,0.17,0.15,343483,470,0.2116,0.1888,0.19313,-0.145,0.0179
2026-08-19 19:15:13,716.76,2026-08-19,719.0,0.02,0.07,0.06,350068,268,0.2266,0.0682,0.08782,-0.045,0.0087
2026-08-19 19:15:13,716.76,2026-08-19,720.0,0.04,0.05,0.03,354222,348,0.3024,0.0533,0.05427,-0.045,0.0072
2026-08-19 19:15:13,716.76,2026-08-19,721.0,0.03,0.04,0.03,197008,179,0.3574,0.0371,0.03429,-0.035,0.0054
2026-08-19 19:15:13,716.76,2026-08-19,722.0,0.01,0.02,0.03,119554,270,0.3717,0.017,0.01712,-0.015,0.0028
2026-08-19 19:15:13,716.76,2026-08-19,723.0,0.03,0.04,0.03,66123,168,0.4911,0.0281,0.01984,-0.035,0.0043
2026-08-19 19:16:14,716.88,2026-08-19,710.0,6.74,6.96,6.66,5170,155,,,,,
2026-08-19 19:16:14,716.88,2026-08-19,711.0,5.91,6,5.69,3614,75,0.5527,0.949,0.02899,-0.08,0.0069
2026-08-19 19:16:14,716.88,2026-08-19,712.0,4.75,5.14,4.54,20089,86,0.4629,0.9472,0.03556,-0.07,0.007
2026-08-19 19:16:14,716.88,2026-08-19,713.0,3.9,4.07,3.8,22473,43,0.4305,0.9166,0.05447,-0.11,0.01
2026-08-19 19:16:14,716.88,2026-08-19,714.0,2.83,3.04,2.9,53124,70,0.2953,0.9324,0.06765,-0.06,0.0085
2026-08-19 19:16:14,716.88,2026-08-19,715.0,1.97,2.04,2.02,136341,244,0.2684,0.8581,0.12791,-0.13,0.0147
2026-08-19 19:16:14,716.88,2026-08-19,716.0,1.13,1.16,1.15,180977,82,0.2332,0.7179,0.22147,-0.27,0.0221
2026-08-19 19:16:14,716.88,2026-08-19,717.0,0.49,0.5,0.5,326944,247,0.2123,0.4653,0.28618,-0.495,0.026
2026-08-19 19:16:14,716.88,2026-08-19,718.0,0.17,0.18,0.18,343929,470,0.2177,0.2157,0.20562,-0.175,0.0191
2026-08-19 19:16:14,716.88,2026-08-19,719.0,0.07,0.08,0.07,350135,268,0.2498,0.0975,0.10545,-0.075,0.0113
