run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-07-28 19:15:20,677.29,2026-07-28,671.0,6.19,6.51,5.76,80100,1,0.5775,0.9605,0.02368,-0.06,0.0053
2026-07-28 19:15:20,677.29,2026-07-28,672.0,5.08,5.26,5.25,103623,28,,,,,
2026-07-28 19:15:20,677.29,2026-07-28,673.0,4.059,4.27,4.14,109927,113,,,,,
2026-07-28 19:15:20,677.29,2026-07-28,674.0,3.15,3.4,3.26,111532,91,,,,,
2026-07-28 19:15:20,677.29,2026-07-28,675.0,2.32,2.35,2.32,206944,127,0.2424,0.9356,0.08322,-0.045,0.0079
2026-07-28 19:15:20,677.29,2026-07-28,676.0,1.53,1.58,1.53,194379,45,0.2954,0.7589,0.16898,-0.265,0.0195
2026-07-28 19:15:20,677.29,2026-07-28,677.0,0.86,0.91,0.87,279007,96,0.2929,0.5641,0.21532,-0.595,0.0246
2026-07-28 19:15:20,677.29,2026-07-28,678.0,0.47,0.48,0.48,318953,97,0.3123,0.3589,0.19171,-0.475,0.0233
2026-07-28 19:15:20,677.29,2026-07-28,679.0,0.23,0.24,0.24,266426,110,0.3294,0.2039,0.13772,-0.235,0.0177
2026-07-28 19:15:20,677.29,2026-07-28,680.0,0.07,0.08,0.08,360618,372,0.3135,0.0839,0.07874,-0.075,0.0096
2026-07-28 19:15:20,677.29,2026-07-28,681.0,0.06,0.07,0.06,112227,221,0.3854,0.0624,0.05105,-0.065,0.0077
2026-07-28 19:15:20,677.29,2026-07-28,682.0,0.01,0.05,0.04,122274,154,0.4017,0.0308,0.02774,-0.03,0.0043
2026-07-28 19:15:20,677.29,2026-07-28,683.0,0.03,0.04,0.02,69784,426,0.4834,0.03,0.02254,-0.035,0.0042
2026-07-28 19:15:20,677.29,2026-07-28,684.0,0.01,0.04,0.01,51926,309,0.5239,0.0208,0.01528,-0.025,0.0031
2026-07-28 19:16:20,677.13,2026-07-28,671.0,5.78,6.02,6.2,80120,1,,,,,
2026-07-28 19:16:20,677.13,2026-07-28,672.0,4.65,4.97,4.98,103643,28,,,,,
2026-07-28 19:16:20,677.13,2026-07-28,673.0,3.86,4.01,4.059,110044,113,,,,,
2026-07-28 19:16:20,677.13,2026-07-28,674.0,2.91,2.94,3.01,111609,91,,,,,
2026-07-28 19:16:20,677.13,2026-07-28,675.0,2,2.11,2.12,207224,127,,,,,
2026-07-28 19:16:20,677.13,2026-07-28,676.0,1.26,1.29,1.29,194851,45,0.2138,0.8051,0.20891,-0.145,0.017
2026-07-28 19:16:20,677.13,2026-07-28,677.0,0.68,0.7,0.7,281037,96,0.2525,0.5343,0.25509,-0.56,0.0245
2026-07-28 19:16:20,677.13,2026-07-28,678.0,0.32,0.37,0.37,323396,97,0.2818,0.3095,0.20271,-0.345,0.0218
2026-07-28 19:16:20,677.13,2026-07-28,679.0,0.13,0.18,0.13,267531,110,0.3018,0.1587,0.12992,-0.155,0.0149
2026-07-28 19:16:20,677.13,2026-07-28,680.0,0.08,0.09,0.09,361347,372,0.3416,0.0876,0.07548,-0.085,0.0098
2026-07-28 19:16:20,677.13,2026-07-28,681.0,0.01,0.02,0.06,112943,221,0.3081,0.0213,0.0269,-0.015,0.0032
2026-07-28 19:16:20,677.13,2026-07-28,682.0,0.04,0.05,0.04,122584,154,0.4491,0.0402,0.03125,-0.045,0.0053
2026-07-28 19:16:20,677.13,2026-07-28,683.0,0.01,0.04,0.01,69829,426,0.4736,0.0229,0.01859,-0.025,0.0034
2026-07-28 19:16:20,677.13,2026-07-28,684.0,0.03,0.04,0.03,51928,309,0.5701,0.0262,0.01728,-0.035,0.0038
2026-07-28 19:17:20,676.85,2026-07-28,670.0,6.84,7.02,7.12,98219,176,0.6792,0.952,0.02409,-0.085,0.0061
2026-07-28 19:17:20,676.85,2026-07-28,671.0,5.76,5.97,6.02,80134,1,0.4573,0.9825,0.01551,-0.02,0.0026
2026-07-28 19:17:20,676.85,2026-07-28,672.0,4.78,5.02,5.06,103671,28,0.4702,0.9553,0.03286,-0.055,0.0057
2026-07-28 19:17:20,676.85,2026-07-28,673.0,3.85,4.059,3.89,110148,113,0.4589,0.9164,0.05494,-0.1095,0.0094
2026-07-28 19:17:20,676.85,2026-07-28,674.0,2.83,3.02,2.97,111626,91,0.3376,0.9174,0.074,-0.08,0.0093
2026-07-28 19:17:20,676.85,2026-07-28,675.0,2.05,2.12,2.009,207422,127,0.3561,0.8033,0.12764,-0.24,0.0169
2026-07-28 19:17:20,676.85,2026-07-28,676.0,1.27,1.28,1.28,195477,45,0.3205,0.6683,0.18569,-0.43,0.0221
2026-07-28 19:17:20,676.85,2026-07-28,677.0,0.67,0.69,0.69,283387,96,0.3099,0.4684,0.21048,-0.68,0.0242
2026-07-28 19:17:20,676.85,2026-07-28,678.0,0.35,0.36,0.36,325436,97,0.3299,0.284,0.16849,-0.355,0.0207
2026-07-28 19:17:20,676.85,2026-07-28,679.0,0.12,0.13,0.17,268375,110,0.3134,0.1306,0.11109,-0.125,0.0129
2026-07-28 19:17:20,676.85,2026-07-28,680.0,0.08,0.09,0.09,361828,372,0.3711,0.0825,0.06725,-0.085,0.0093
2026-07-28 19:17:20,676.85,2026-07-28,681.0,0.05,0.06,0.06,113210,221,0.4163,0.0517,0.0417,-0.055,0.0065
2026-07-28 19:17:20,676.85,2026-07-28,682.0,0.04,0.05,0.04,122668,154,0.476,0.0387,0.02888,-0.045,0.0051
2026-07-28 19:17:20,676.85,2026-07-28,683.0,0.01,0.04,0.03,69882,426,0.4988,0.0221,0.01735,-0.025,0.0032
2026-07-28 19:18:21,676.88,2026-07-28,670.0,6.89,7.15,7.02,98436,176,0.7695,0.9326,0.02813,-0.14,0.0079
2026-07-28 19:18:21,676.88,2026-07-28,671.0,5.72,6.04,5.82,80141,1,,,,,
2026-07-28 19:18:21,676.88,2026-07-28,672.0,4.87,5.08,4.93,103671,28,0.5387,0.9347,0.03919,-0.095,0.0077
2026-07-28 19:18:21,676.88,2026-07-28,673.0,3.9,4.04,3.95,110149,113,0.4455,0.9268,0.05175,-0.09,0.0084
2026-07-28 19:18:21,676.88,2026-07-28,674.0,2.95,3.11,3.15,111649,91,0.4104,0.879,0.08138,-0.15,0.0121
2026-07-28 19:18:21,676.88,2026-07-28,675.0,2.07,2.1,2.1,207573,127,0.343,0.8195,0.12718,-0.205,0.0158
2026-07-28 19:18:21,676.88,2026-07-28,676.0,1.33,1.35,1.35,196205,45,0.3434,0.6658,0.17593,-0.46,0.0219
2026-07-28 19:18:21,676.88,2026-07-28,677.0,0.72,0.74,0.74,288670,96,0.3276,0.4768,0.20179,-0.73,0.024
2026-07-28 19:18:21,676.88,2026-07-28,678.0,0.32,0.33,0.33,328721,97,0.3143,0.2781,0.1772,-0.325,0.0202
2026-07-28 19:18:21,676.88,2026-07-28,679.0,0.13,0.14,0.18,269821,110,0.3212,0.1376,0.11367,-0.135,0.0133
2026-07-28 19:18:21,676.88,2026-07-28,680.0,0.08,0.09,0.09,363786,372,0.3724,0.0831,0.06818,-0.085,0.0092
2026-07-28 19:18:21,676.88,2026-07-28,681.0,0.05,0.06,0.06,114053,221,0.4185,0.052,0.04217,-0.055,0.0064
2026-07-28 19:18:21,676.88,2026-07-28,682.0,0.01,0.02,0.04,122708,154,0.4,0.0173,0.01774,-0.015,0.0026
2026-07-28 19:18:21,676.88,2026-07-28,683.0,0.01,0.02,0.02,70395,426,0.4658,0.0151,0.01356,-0.015,0.0023
2026-07-28 19:19:21,677.11,2026-07-28,671.0,6.04,6.32,6.15,80144,1,0.6101,0.9547,0.02621,-0.07,0.0057
2026-07-28 19:19:21,677.11,2026-07-28,672.0,5.09,5.29,4.93,103691,28,0.5439,0.9437,0.03497,-0.08,0.0067
2026-07-28 19:19:21,677.11,2026-07-28,673.0,4.14,4.21,4.28,110180,113,0.4375,0.9436,0.04359,-0.065,0.0068
2026-07-28 19:19:21,677.11,2026-07-28,674.0,3.16,3.33,3.4,111671,91,0.4253,0.8913,0.0736,-0.135,0.0111
2026-07-28 19:19:21,677.11,2026-07-28,675.0,2.24,2.34,2.31,207913,127,0.3565,0.8409,0.1142,-0.18,0.0144
2026-07-28 19:19:21,677.11,2026-07-28,676.0,1.44,1.49,1.49,196687,45,0.3316,0.7141,0.17223,-0.355,0.0202
2026-07-28 19:19:21,677.11,2026-07-28,677.0,0.82,0.84,0.84,290341,96,0.3253,0.5237,0.20563,-0.72,0.0237
2026-07-28 19:19:21,677.11,2026-07-28,678.0,0.41,0.42,0.42,331313,97,0.3281,0.3254,0.18434,-0.415,0.0214
2026-07-28 19:19:21,677.11,2026-07-28,679.0,0.16,0.17,0.17,271431,110,0.3219,0.163,0.1285,-0.165,0.0147
2026-07-28 19:19:21,677.11,2026-07-28,680.0,0.06,0.07,0.11,365104,372,0.3333,0.0735,0.07021,-0.065,0.0083
2026-07-28 19:19:21,677.11,2026-07-28,681.0,0.01,0.02,0.06,114410,221,0.3207,0.0213,0.02669,-0.015,0.003
2026-07-28 19:19:21,677.11,2026-07-28,682.0,0.04,0.05,0.04,122816,154,0.467,0.0401,0.03107,-0.045,0.0051
2026-07-28 19:19:21,677.11,2026-07-28,683.0,0.03,0.04,0.02,70402,426,0.5201,0.0293,0.02156,-0.035,0.004
