run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-07-23 19:15:13,689.48,2026-07-23,683.0,6.68,6.79,6.67,1441,,0.8102,0.8974,0.03468,-0.255,0.0114
2026-07-23 19:15:13,689.48,2026-07-23,684.0,5.54,5.73,5.71,1737,,0.6271,0.9166,0.03846,-0.155,0.0098
2026-07-23 19:15:13,689.48,2026-07-23,685.0,4.66,4.79,4.74,4893,593,0.6148,0.8754,0.0525,-0.245,0.0131
2026-07-23 19:15:13,689.48,2026-07-23,686.0,3.77,3.9,3.82,3895,1,0.5879,0.8254,0.06882,-0.355,0.0164
2026-07-23 19:15:13,689.48,2026-07-23,687.0,2.92,3,2.85,10143,,0.5434,0.7647,0.08891,-0.48,0.0196
2026-07-23 19:15:13,689.48,2026-07-23,688.0,2.22,2.25,2.17,19869,1,0.5393,0.6682,0.10574,-0.755,0.0231
2026-07-23 19:15:13,689.48,2026-07-23,689.0,1.51,1.57,1.56,41179,,0.5061,0.5605,0.12245,-1.06,0.0251
2026-07-23 19:15:13,689.48,2026-07-23,690.0,1.02,1.04,1.02,176368,560,0.5008,0.4364,0.12357,-1.03,0.0251
2026-07-23 19:15:13,689.48,2026-07-23,691.0,0.59,0.65,0.63,151314,594,0.4851,0.3125,0.11467,-0.62,0.0225
2026-07-23 19:15:13,689.48,2026-07-23,692.0,0.37,0.38,0.36,196835,146,0.4918,0.2117,0.09251,-0.375,0.0184
2026-07-23 19:15:13,689.48,2026-07-23,693.0,0.17,0.18,0.17,209652,184,0.4678,0.1197,0.06709,-0.175,0.0127
2026-07-23 19:15:13,689.48,2026-07-23,694.0,0.07,0.12,0.13,193870,191,0.4797,0.0704,0.04418,-0.095,0.0086
2026-07-23 19:15:13,689.48,2026-07-23,695.0,0.03,0.04,0.08,264054,484,0.4612,0.0307,0.02365,-0.035,0.0044
2026-07-23 19:15:13,689.48,2026-07-23,696.0,0.05,0.06,0.02,166810,256,0.5727,0.0378,0.02257,-0.055,0.0052
2026-07-23 19:16:14,689.88,2026-07-23,683.0,6.83,6.92,6.67,1441,,,,,,
2026-07-23 19:16:14,689.88,2026-07-23,684.0,5.8,6.07,5.71,1737,,0.5329,0.9611,0.02511,-0.055,0.0053
2026-07-23 19:16:14,689.88,2026-07-23,685.0,4.98,5.08,4.99,4894,593,0.5762,0.912,0.04401,-0.15,0.01
2026-07-23 19:16:14,689.88,2026-07-23,686.0,3.97,4.11,3.94,3895,1,0.4952,0.8946,0.0585,-0.16,0.0115
2026-07-23 19:16:14,689.88,2026-07-23,687.0,3.09,3.18,3.2,10147,,0.4669,0.8376,0.08357,-0.255,0.0155
2026-07-23 19:16:14,689.88,2026-07-23,688.0,2.36,2.4,2.34,19909,1,0.4839,0.7327,0.108,-0.5,0.0207
2026-07-23 19:16:14,689.88,2026-07-23,689.0,1.69,1.71,1.64,41219,,0.4813,0.6155,0.12613,-0.82,0.0241
2026-07-23 19:16:14,689.88,2026-07-23,690.0,1.12,1.14,1.12,176957,560,0.473,0.4851,0.1339,-1.13,0.0251
2026-07-23 19:16:14,689.88,2026-07-23,691.0,0.69,0.71,0.71,152601,594,0.4676,0.353,0.12623,-0.7,0.0234
2026-07-23 19:16:14,689.88,2026-07-23,692.0,0.37,0.38,0.41,197290,146,0.4503,0.2285,0.10673,-0.375,0.019
2026-07-23 19:16:14,689.88,2026-07-23,693.0,0.19,0.24,0.24,209819,184,0.4639,0.1439,0.07764,-0.215,0.0143
2026-07-23 19:16:14,689.88,2026-07-23,694.0,0.13,0.14,0.14,193967,191,0.493,0.0933,0.05375,-0.135,0.0105
2026-07-23 19:16:14,689.88,2026-07-23,695.0,0.04,0.05,0.09,264346,484,0.4586,0.0388,0.02915,-0.045,0.0053
2026-07-23 19:16:14,689.88,2026-07-23,696.0,0.01,0.06,0.06,166904,256,0.5078,0.0285,0.02041,-0.035,0.0041
2026-07-23 19:17:14,689.98,2026-07-23,683.0,7.02,7.12,6.67,1441,,0.6839,0.9507,0.02395,-0.09,0.0063
2026-07-23 19:17:14,689.98,2026-07-23,684.0,5.82,6.12,5.71,1737,,,,,,
2026-07-23 19:17:14,689.98,2026-07-23,685.0,5.06,5.16,4.98,4894,593,0.5708,0.9208,0.04155,-0.13,0.0092
2026-07-23 19:17:14,689.98,2026-07-23,686.0,4,4.11,3.94,3896,1,0.4213,0.9364,0.04754,-0.075,0.0078
2026-07-23 19:17:14,689.98,2026-07-23,687.0,3.25,3.31,3.33,10157,,0.512,0.8265,0.08047,-0.3,0.016
2026-07-23 19:17:14,689.98,2026-07-23,688.0,2.4,2.45,2.5,19930,1,0.4751,0.7497,0.10754,-0.445,0.0198
2026-07-23 19:17:14,689.98,2026-07-23,689.0,1.71,1.8,1.78,41406,,0.4839,0.6288,0.12553,-0.775,0.0235
2026-07-23 19:17:14,689.98,2026-07-23,690.0,1.11,1.12,1.19,177672,560,0.4526,0.4983,0.14163,-1.115,0.0248
2026-07-23 19:17:14,689.98,2026-07-23,691.0,0.67,0.72,0.74,153866,594,0.4555,0.3607,0.13206,-0.695,0.0233
2026-07-23 19:17:14,689.98,2026-07-23,692.0,0.38,0.43,0.43,197800,146,0.459,0.2409,0.10907,-0.405,0.0194
2026-07-23 19:17:14,689.98,2026-07-23,693.0,0.2,0.21,0.25,209862,184,0.452,0.1427,0.08015,-0.205,0.014
2026-07-23 19:17:14,689.98,2026-07-23,694.0,0.09,0.14,0.14,194125,191,0.47,0.0858,0.05355,-0.115,0.0097
2026-07-23 19:17:14,689.98,2026-07-23,695.0,0.04,0.09,0.09,264388,484,0.4904,0.0509,0.03429,-0.065,0.0065
2026-07-23 19:17:14,689.98,2026-07-23,696.0,0.05,0.06,0.06,166908,256,0.549,0.04,0.0252,-0.055,0.0054
2026-07-23 19:18:15,689.97,2026-07-23,683.0,6.85,7.05,6.67,1441,,,,,,
2026-07-23 19:18:15,689.97,2026-07-23,684.0,5.8,5.88,5.71,1739,,,,,,
2026-07-23 19:18:15,689.97,2026-07-23,685.0,4.94,4.99,4.98,4995,593,,,,,
2026-07-23 19:18:15,689.97,2026-07-23,686.0,3.93,4.059,4.47,3897,1,0.3386,0.9723,0.03063,-0.0245,0.0039
2026-07-23 19:18:15,689.97,2026-07-23,687.0,3.14,3.18,3.1,10174,,0.442,0.8639,0.08034,-0.19,0.0134
2026-07-23 19:18:15,689.97,2026-07-23,688.0,2.33,2.38,2.48,20132,1,0.4484,0.7637,0.11178,-0.385,0.019
2026-07-23 19:18:15,689.97,2026-07-23,689.0,1.65,1.67,1.74,41683,,0.4514,0.6378,0.13507,-0.69,0.0231
2026-07-23 19:18:15,689.97,2026-07-23,690.0,1.1,1.12,1.1,178367,560,0.4581,0.4969,0.14162,-1.11,0.0245
2026-07-23 19:18:15,689.97,2026-07-23,691.0,0.64,0.69,0.69,155092,594,0.4495,0.3559,0.13481,-0.665,0.0229
2026-07-23 19:18:15,689.97,2026-07-23,692.0,0.35,0.36,0.36,198296,146,0.4392,0.2273,0.11169,-0.355,0.0185
2026-07-23 19:18:15,689.97,2026-07-23,693.0,0.18,0.19,0.23,209991,184,0.4437,0.1345,0.07938,-0.185,0.0133
2026-07-23 19:18:15,689.97,2026-07-23,694.0,0.13,0.14,0.14,194592,191,0.4966,0.0946,0.05518,-0.135,0.0104
2026-07-23 19:18:15,689.97,2026-07-23,695.0,0.04,0.09,0.09,265311,484,0.497,0.0508,0.0342,-0.065,0.0064
2026-07-23 19:18:15,689.97,2026-07-23,696.0,0.05,0.06,0.05,167088,256,0.5564,0.0399,0.02514,-0.055,0.0053
2026-07-23 19:19:15,689.8,2026-07-23,683.0,6.79,6.91,6.67,1442,,0.6118,0.9673,0.01967,-0.05,0.0044
2026-07-23 19:19:15,689.8,2026-07-23,684.0,5.84,6,5.89,1739,,0.6452,0.9319,0.03355,-0.12,0.008
2026-07-23 19:19:15,689.8,2026-07-23,685.0,4.89,4.98,4.99,5003,593,0.5744,0.9168,0.04389,-0.135,0.0093
2026-07-23 19:19:15,689.8,2026-07-23,686.0,3.96,4.15,4.08,3912,1,0.5824,0.8601,0.06291,-0.255,0.0135
2026-07-23 19:19:15,689.8,2026-07-23,687.0,3.08,3.18,3.15,10202,,0.523,0.8123,0.0848,-0.33,0.0164
2026-07-23 19:19:15,689.8,2026-07-23,688.0,2.36,2.39,2.4,20212,1,0.5276,0.7142,0.10611,-0.575,0.0206
2026-07-23 19:19:15,689.8,2026-07-23,689.0,1.61,1.62,1.64,42181,,0.4834,0.6086,0.13084,-0.815,0.0233
2026-07-23 19:19:15,689.8,2026-07-23,690.0,1.05,1.11,1.11,179429,560,0.4854,0.4741,0.13505,-1.08,0.0242
2026-07-23 19:19:15,689.8,2026-07-23,691.0,0.67,0.69,0.65,156100,594,0.4882,0.344,0.12415,-0.68,0.0224
2026-07-23 19:19:15,689.8,2026-07-23,692.0,0.39,0.4,0.4,199081,146,0.4875,0.23,0.10255,-0.395,0.0184
2026-07-23 19:19:15,689.8,2026-07-23,693.0,0.18,0.23,0.23,210383,184,0.4817,0.1382,0.07542,-0.205,0.0134
2026-07-23 19:19:15,689.8,2026-07-23,694.0,0.12,0.13,0.13,195260,191,0.5082,0.0879,0.05171,-0.125,0.0097
2026-07-23 19:19:15,689.8,2026-07-23,695.0,0.03,0.08,0.08,265485,484,0.5,0.0443,0.0308,-0.055,0.0057
2026-07-23 19:19:15,689.8,2026-07-23,696.0,0.05,0.06,0.02,167599,256,0.5762,0.0391,0.0242,-0.055,0.0051
2026-07-23 19:20:16,690.05,2026-07-23,684.0,6.18,6.28,5.89,1739,,0.7447,0.9137,0.03523,-0.18,0.0094
2026-07-23 19:20:16,690.05,2026-07-23,685.0,5.23,5.32,5,5004,593,0.6926,0.8894,0.04543,-0.225,0.0113
2026-07-23 19:20:16,690.05,2026-07-23,686.0,4.25,4.31,4.03,3914,1,0.5963,0.8726,0.05832,-0.23,0.0125
2026-07-23 19:20:16,690.05,2026-07-23,687.0,3.33,3.35,3.26,10258,,0.5325,0.8314,0.07878,-0.29,0.0151
2026-07-23 19:20:16,690.05,2026-07-23,688.0,2.52,2.57,2.42,20331,1,0.5282,0.7424,0.10186,-0.495,0.0194
2026-07-23 19:20:16,690.05,2026-07-23,689.0,1.81,1.82,1.74,42914,,0.5089,0.6357,0.12302,-0.765,0.0225
2026-07-23 19:20:16,690.05,2026-07-23,690.0,1.17,1.23,1.17,180737,560,0.4904,0.5079,0.13557,-1.15,0.0239
2026-07-23 19:20:16,690.05,2026-07-23,691.0,0.71,0.73,0.74,156736,594,0.4723,0.3699,0.13323,-0.72,0.0227
2026-07-23 19:20:16,690.05,2026-07-23,692.0,0.4,0.41,0.43,199555,146,0.4671,0.2445,0.11205,-0.405,0.0188
2026-07-23 19:20:16,690.05,2026-07-23,693.0,0.24,0.25,0.24,210663,184,0.4899,0.159,0.08244,-0.245,0.0145
2026-07-23 19:20:16,690.05,2026-07-23,694.0,0.09,0.1,0.1,195396,191,0.4592,0.0768,0.05232,-0.095,0.0086
2026-07-23 19:20:16,690.05,2026-07-23,695.0,0.07,0.08,0.07,265812,484,0.5182,0.0567,0.03663,-0.075,0.0068
2026-07-23 19:20:16,690.05,2026-07-23,696.0,0.01,0.06,0.05,167645,256,0.5205,0.0291,0.02125,-0.035,0.004
2026-07-23 19:20:16,690.05,2026-07-23,697.0,0.01,0.05,0.03,140656,443,0.5777,0.0232,0.01582,-0.03,0.0033
2026-07-23 19:21:16,690.38,2026-07-23,684.0,6.44,6.51,5.89,1739,,0.6765,0.9455,0.02756,-0.095,0.0065
2026-07-23 19:21:16,690.38,2026-07-23,685.0,5.58,5.67,5,5006,593,0.7522,0.8879,0.04276,-0.245,0.0113
2026-07-23 19:21:16,690.38,2026-07-23,686.0,4.47,4.57,4.4,3917,1,0.5549,0.9098,0.04948,-0.14,0.0096
2026-07-23 19:21:16,690.38,2026-07-23,687.0,3.66,3.72,3.4,10271,,0.5901,0.8345,0.07113,-0.31,0.0147
2026-07-23 19:21:16,690.38,2026-07-23,688.0,2.81,2.87,2.66,20338,1,0.5598,0.7648,0.09269,-0.46,0.0182
2026-07-23 19:21:16,690.38,2026-07-23,689.0,2,2.02,1.99,43117,,0.5055,0.6787,0.11959,-0.63,0.0212
2026-07-23 19:21:16,690.38,2026-07-23,690.0,1.41,1.42,1.41,181320,560,0.5139,0.5508,0.12996,-1.035,0.0234
2026-07-23 19:21:16,690.38,2026-07-23,691.0,0.87,0.88,0.87,157122,594,0.4896,0.4165,0.13451,-0.875,0.0231
2026-07-23 19:21:16,690.38,2026-07-23,692.0,0.5,0.51,0.49,199909,146,0.4797,0.2855,0.11955,-0.505,0.0201
2026-07-23 19:21:16,690.38,2026-07-23,693.0,0.26,0.27,0.29,210972,184,0.4725,0.1759,0.09236,-0.265,0.0153
2026-07-23 19:21:16,690.38,2026-07-23,694.0,0.12,0.13,0.16,195523,191,0.4668,0.0963,0.06175,-0.125,0.0101
2026-07-23 19:21:16,690.38,2026-07-23,695.0,0.09,0.1,0.06,265898,484,0.524,0.0694,0.04297,-0.095,0.0079
2026-07-23 19:21:16,690.38,2026-07-23,696.0,0.01,0.02,0.03,167675,256,0.4404,0.0161,0.01542,-0.015,0.0024
2026-07-23 19:21:16,690.38,2026-07-23,697.0,0.01,0.05,0.04,140670,443,0.5616,0.024,0.01699,-0.03,0.0033
2026-07-23 19:22:17,690.73,2026-07-23,684.0,6.52,6.81,5.89,1739,,,,,,
2026-07-23 19:22:17,690.73,2026-07-23,685.0,5.57,5.83,5.69,5013,593,,,,,
2026-07-23 19:22:17,690.73,2026-07-23,686.0,4.66,4.87,4.7,3922,1,0.4404,0.9675,0.02824,-0.035,0.0043
2026-07-23 19:22:17,690.73,2026-07-23,687.0,3.85,3.93,3.72,10299,,0.5181,0.8919,0.06125,-0.16,0.0109
2026-07-23 19:22:17,690.73,2026-07-23,688.0,2.87,3.06,2.96,20397,1,0.4716,0.8399,0.08821,-0.235,0.0142
2026-07-23 19:22:17,690.73,2026-07-23,689.0,2.11,2.14,2.28,43454,,0.4448,0.748,0.12262,-0.395,0.0187
2026-07-23 19:22:17,690.73,2026-07-23,690.0,1.52,1.53,1.49,182340,560,0.4806,0.6036,0.13708,-0.795,0.0225
2026-07-23 19:22:17,690.73,2026-07-23,691.0,0.97,0.98,0.94,157480,594,0.4728,0.4622,0.14357,-0.975,0.0232
2026-07-23 19:22:17,690.73,2026-07-23,692.0,0.54,0.55,0.59,200635,146,0.454,0.3174,0.13418,-0.545,0.0209
2026-07-23 19:22:17,690.73,2026-07-23,693.0,0.33,0.34,0.3,211526,184,0.4803,0.2108,0.10278,-0.335,0.0169
2026-07-23 19:22:17,690.73,2026-07-23,694.0,0.19,0.2,0.15,195707,191,0.4996,0.1328,0.07345,-0.195,0.0126
2026-07-23 19:22:17,690.73,2026-07-23,695.0,0.07,0.08,0.11,265980,484,0.4735,0.0625,0.04441,-0.075,0.0072
2026-07-23 19:22:17,690.73,2026-07-23,696.0,0.06,0.07,0.06,167733,256,0.5422,0.0492,0.03212,-0.065,0.006
2026-07-23 19:22:17,690.73,2026-07-23,697.0,0.01,0.02,0.02,141029,443,0.4898,0.0148,0.01307,-0.015,0.0022
2026-07-23 19:23:17,690.58,2026-07-23,684.0,6.49,6.82,5.89,1739,,0.6781,0.9548,0.02432,-0.075,0.0055
2026-07-23 19:23:17,690.58,2026-07-23,685.0,5.5,5.72,5.52,5120,593,0.4986,0.9744,0.02071,-0.03,0.0034
2026-07-23 19:23:17,690.58,2026-07-23,686.0,4.59,4.71,4.41,3929,1,0.5001,0.9447,0.03873,-0.07,0.0065
2026-07-23 19:23:17,690.58,2026-07-23,687.0,3.65,3.79,3.59,10312,,0.4911,0.8978,0.0629,-0.14,0.0103
