run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-09-15 18:25:20,705.15,2026-09-15,691.0,0.01,0.04,0.02,2105,145,0.6661,-0.0115,0.00477,-0.025,0.0028
2026-09-15 18:25:20,705.15,2026-09-15,692.0,0.03,0.04,0.01,8690,395,0.6544,-0.0158,0.00639,-0.035,0.0037
2026-09-15 18:25:20,705.15,2026-09-15,693.0,0.03,0.04,0.01,2297,421,0.6112,-0.0168,0.00721,-0.035,0.0039
2026-09-15 18:25:20,705.15,2026-09-15,694.0,0.01,0.04,0.03,3568,412,0.541,-0.0139,0.00691,-0.025,0.0033
2026-09-15 18:25:20,705.15,2026-09-15,695.0,0.03,0.04,0.03,6991,1082,0.5236,-0.0193,0.00947,-0.035,0.0044
2026-09-15 18:25:20,705.15,2026-09-15,696.0,0.01,0.02,0.01,9059,2637,0.4252,-0.0109,0.00713,-0.015,0.0027
2026-09-15 18:25:20,705.15,2026-09-15,697.0,0.03,0.04,0.03,7725,551,0.4344,-0.0228,0.01314,-0.035,0.0051
2026-09-15 18:25:20,705.15,2026-09-15,698.0,0.01,0.04,0.03,28513,1423,0.369,-0.0195,0.01359,-0.025,0.0045
2026-09-15 18:25:20,705.15,2026-09-15,699.0,0.01,0.02,0.02,28523,1786,0.301,-0.0148,0.01318,-0.015,0.0036
2026-09-15 18:25:20,705.15,2026-09-15,700.0,0.04,0.05,0.02,90427,2887,0.3094,-0.0383,0.02839,-0.045,0.0079
2026-09-15 18:25:20,705.15,2026-09-15,701.0,0.05,0.06,0.05,37655,971,0.2703,-0.0512,0.04109,-0.055,0.0099
2026-09-15 18:25:20,705.15,2026-09-15,702.0,0.07,0.08,0.07,71222,1230,0.2335,-0.0756,0.06446,-0.075,0.0135
2026-09-15 18:25:20,705.15,2026-09-15,703.0,0.07,0.12,0.11,158309,826,0.1872,-0.1108,0.10665,-0.095,0.0179
2026-09-15 18:25:20,705.15,2026-09-15,704.0,0.18,0.23,0.21,319149,415,0.1644,-0.2273,0.19393,-0.205,0.0285
2026-09-15 18:25:20,705.15,2026-09-15,705.0,0.51,0.52,0.51,422742,10115,0.1568,-0.4565,0.26732,-0.515,0.0375
2026-09-15 18:25:20,705.15,2026-09-15,706.0,1.06,1.08,1.06,259134,360,0.146,-0.7278,0.24026,-0.225,0.0314
